GridBox_ID,Latitude,Longitude,Value
8357,-2,152,
8358,-2,154,
8359,-2,156,
8360,-2,158,
8361,-2,160,
8362,-2,162,
8363,-2,164,
8364,-2,166,
8365,-2,168,
8366,-2,170,
8367,-2,172,
8368,-2,174,
8369,-2,176,
8370,-2,178,
8371,-2,180,
8192,0,-178,
8193,0,-176,
8194,0,-174,
8195,0,-172,
8196,0,-170,
8197,0,-168,
8198,0,-166,
8199,0,-164,
8200,0,-162,
8201,0,-160,
8202,0,-158,
8203,0,-156,
8204,0,-154,
8205,0,-152,
8206,0,-150,
8207,0,-148,
8208,0,-146,
8209,0,-144,
8210,0,-142,
8211,0,-140,
8212,0,-138,
8213,0,-136,
8214,0,-134,
8215,0,-132,
8216,0,-130,
8217,0,-128,
8218,0,-126,
8219,0,-124,
8220,0,-122,
8221,0,-120,
8222,0,-118,
8223,0,-116,
8224,0,-114,
8225,0,-112,
8226,0,-110,
8227,0,-108,
8228,0,-106,
8229,0,-104,
8230,0,-102,
8231,0,-100,
8232,0,-98,
8233,0,-96,
8234,0,-94,
8235,0,-92,
8236,0,-90,
8237,0,-88,
8238,0,-86,
8239,0,-84,
8240,0,-82,
8241,0,-80,
8242,0,-78,
8243,0,-76,
8244,0,-74,
8245,0,-72,
8246,0,-70,
8247,0,-68,
8248,0,-66,
8249,0,-64,
8250,0,-62,
8251,0,-60,
8252,0,-58,
8253,0,-56,
8254,0,-54,
8255,0,-52,
8256,0,-50,
8257,0,-48,
8258,0,-46,
8259,0,-44,
8260,0,-42,
8261,0,-40,
8262,0,-38,
8263,0,-36,
8264,0,-34,
8265,0,-32,
8266,0,-30,
8267,0,-28,
8268,0,-26,
8269,0,-24,
8270,0,-22,
8271,0,-20,
8272,0,-18,
8273,0,-16,
8274,0,-14,
8275,0,-12,
8276,0,-10,
8277,0,-8,
8278,0,-6,
8279,0,-4,
8280,0,-2,
8101,0,0,
8102,0,2,
8103,0,4,
8104,0,6,
8105,0,8,
8106,0,10,
8107,0,12,
8108,0,14,
8109,0,16,
8110,0,18,
8111,0,20,
8112,0,22,
8113,0,24,
8114,0,26,
8115,0,28,
8116,0,30,
8117,0,32,
8118,0,34,
8119,0,36,
8120,0,38,
8121,0,40,
8122,0,42,
8123,0,44,
8124,0,46,
8125,0,48,
8126,0,50,
8127,0,52,
8128,0,54,
8129,0,56,
8130,0,58,
8131,0,60,
8132,0,62,
8133,0,64,
8134,0,66,
8135,0,68,
8136,0,70,
8137,0,72,
8138,0,74,
8139,0,76,
8140,0,78,
8141,0,80,
8142,0,82,
8143,0,84,
8144,0,86,
8145,0,88,
8146,0,90,
8147,0,92,
8148,0,94,
8149,0,96,
8150,0,98,
8151,0,100,
8152,0,102,
8153,0,104,
8154,0,106,
8155,0,108,
8156,0,110,
8157,0,112,
8158,0,114,
8159,0,116,
8160,0,118,
8161,0,120,
8162,0,122,
8163,0,124,
8164,0,126,
8165,0,128,
8166,0,130,
8167,0,132,
8168,0,134,
8169,0,136,
8170,0,138,
8171,0,140,
8172,0,142,
8173,0,144,
8174,0,146,
8175,0,148,
8176,0,150,
8177,0,152,
8178,0,154,
8179,0,156,
8180,0,158,
8181,0,160,
8182,0,162,
8183,0,164,
8184,0,166,
8185,0,168,
8186,0,170,
8187,0,172,
8188,0,174,
8189,0,176,
8190,0,178,
8191,0,180,
8012,2,-178,
8013,2,-176,
8014,2,-174,
8015,2,-172,
8016,2,-170,
8017,2,-168,
8018,2,-166,
8019,2,-164,
8020,2,-162,
8021,2,-160,
8022,2,-158,
8023,2,-156,
8024,2,-154,
8025,2,-152,
8026,2,-150,
8027,2,-148,
8028,2,-146,
8029,2,-144,
8030,2,-142,
8031,2,-140,
8032,2,-138,
8033,2,-136,
8034,2,-134,
8035,2,-132,
8036,2,-130,
8037,2,-128,
8038,2,-126,
8039,2,-124,
8040,2,-122,
8041,2,-120,
8042,2,-118,
8043,2,-116,
8044,2,-114,
8045,2,-112,
8046,2,-110,
8047,2,-108,
8048,2,-106,
8049,2,-104,
8050,2,-102,
8051,2,-100,
8052,2,-98,
8053,2,-96,
8054,2,-94,
8055,2,-92,
8056,2,-90,
8057,2,-88,
8058,2,-86,
8059,2,-84,
8060,2,-82,
8061,2,-80,
8062,2,-78,
8063,2,-76,
8064,2,-74,
8065,2,-72,
8066,2,-70,
8067,2,-68,
8068,2,-66,
8069,2,-64,
8070,2,-62,
8071,2,-60,
8072,2,-58,
8073,2,-56,
8074,2,-54,
8075,2,-52,
8076,2,-50,
8077,2,-48,
8078,2,-46,
8079,2,-44,
8080,2,-42,
8081,2,-40,
8082,2,-38,
8083,2,-36,
8084,2,-34,
8085,2,-32,
8086,2,-30,
8087,2,-28,
8088,2,-26,
8089,2,-24,
8090,2,-22,
8091,2,-20,
8092,2,-18,
8093,2,-16,
8094,2,-14,
8095,2,-12,
8096,2,-10,
8097,2,-8,
8098,2,-6,
8099,2,-4,
8100,2,-2,
7921,2,0,
7922,2,2,
7923,2,4,
7924,2,6,
7925,2,8,
7926,2,10,
7927,2,12,
7928,2,14,
7929,2,16,
7930,2,18,
7931,2,20,
7932,2,22,
7933,2,24,
7934,2,26,
7935,2,28,
7936,2,30,
7937,2,32,
7938,2,34,
7939,2,36,
7940,2,38,
7941,2,40,
7942,2,42,
7943,2,44,
7944,2,46,
7945,2,48,
7946,2,50,
7947,2,52,
7948,2,54,
7949,2,56,
7950,2,58,
7951,2,60,
7952,2,62,
7953,2,64,
7954,2,66,
7955,2,68,
7956,2,70,
7957,2,72,
7958,2,74,
7959,2,76,
7960,2,78,
7961,2,80,
7962,2,82,
7963,2,84,
7964,2,86,
7965,2,88,
7966,2,90,
7967,2,92,
7968,2,94,
7969,2,96,
7970,2,98,
7971,2,100,
7972,2,102,
7973,2,104,
7974,2,106,
7975,2,108,
7976,2,110,
7977,2,112,
7978,2,114,
7979,2,116,
7980,2,118,
7981,2,120,
7982,2,122,
7983,2,124,
7984,2,126,
7985,2,128,
7986,2,130,
7987,2,132,
7988,2,134,
7989,2,136,
7990,2,138,
7991,2,140,
7992,2,142,
7993,2,144,
7994,2,146,
7995,2,148,
7996,2,150,
7997,2,152,
7998,2,154,
7999,2,156,
8000,2,158,
8001,2,160,
8002,2,162,
8003,2,164,
8004,2,166,
8005,2,168,
8006,2,170,
8007,2,172,
8008,2,174,
8009,2,176,
8010,2,178,
8011,2,180,
7832,4,-178,
7833,4,-176,
7834,4,-174,
7835,4,-172,
7836,4,-170,
7837,4,-168,
7838,4,-166,
7839,4,-164,
7840,4,-162,
7841,4,-160,
7842,4,-158,
7843,4,-156,
7844,4,-154,
7845,4,-152,
7846,4,-150,
7847,4,-148,
7848,4,-146,
7849,4,-144,
7850,4,-142,
7851,4,-140,
7852,4,-138,
7853,4,-136,
7854,4,-134,
7855,4,-132,
7856,4,-130,
7857,4,-128,
7858,4,-126,
7859,4,-124,
7860,4,-122,
7861,4,-120,
7862,4,-118,
7863,4,-116,
7864,4,-114,
7865,4,-112,
7866,4,-110,
7867,4,-108,
7868,4,-106,
7869,4,-104,
7870,4,-102,
7871,4,-100,
7872,4,-98,
7873,4,-96,
7874,4,-94,
7875,4,-92,
7876,4,-90,
7877,4,-88,
7878,4,-86,
7879,4,-84,
7880,4,-82,
7881,4,-80,
7882,4,-78,
7883,4,-76,
7884,4,-74,
7885,4,-72,
7886,4,-70,
7887,4,-68,
7888,4,-66,
7889,4,-64,
7890,4,-62,
7891,4,-60,
7892,4,-58,
7893,4,-56,
7894,4,-54,
7895,4,-52,
7896,4,-50,
7897,4,-48,
7898,4,-46,
7899,4,-44,
7900,4,-42,
7901,4,-40,
7902,4,-38,
7903,4,-36,
7904,4,-34,
7905,4,-32,
7906,4,-30,
7907,4,-28,
7908,4,-26,
7909,4,-24,
7910,4,-22,
7911,4,-20,
7912,4,-18,
7913,4,-16,
7914,4,-14,
7915,4,-12,
7916,4,-10,
7917,4,-8,
7918,4,-6,
7919,4,-4,
7920,4,-2,
7741,4,0,
7742,4,2,
7743,4,4,
7744,4,6,
7745,4,8,
7746,4,10,
7747,4,12,
7748,4,14,
7749,4,16,
7750,4,18,
7751,4,20,
7752,4,22,
7753,4,24,
7754,4,26,
7755,4,28,
7756,4,30,
7757,4,32,
7758,4,34,
7759,4,36,
7760,4,38,
7761,4,40,
7762,4,42,
7763,4,44,
7764,4,46,
7765,4,48,
7766,4,50,
7767,4,52,
7768,4,54,
7769,4,56,
7770,4,58,
7771,4,60,
7772,4,62,
7773,4,64,
7774,4,66,
7775,4,68,
7776,4,70,
7777,4,72,
7778,4,74,
7779,4,76,
7780,4,78,
7781,4,80,
7782,4,82,
7783,4,84,
7784,4,86,
7785,4,88,
7786,4,90,
7787,4,92,
7788,4,94,
7789,4,96,
7790,4,98,
7791,4,100,
7792,4,102,
7793,4,104,
7794,4,106,
7795,4,108,
7796,4,110,
7797,4,112,
7798,4,114,
7799,4,116,
7800,4,118,
7801,4,120,
7802,4,122,
7803,4,124,
7804,4,126,
7805,4,128,
7806,4,130,
7807,4,132,
7808,4,134,
7809,4,136,
7810,4,138,
7811,4,140,
7812,4,142,
7813,4,144,
7814,4,146,
7815,4,148,
7816,4,150,
7817,4,152,
7818,4,154,
7819,4,156,
7820,4,158,
7821,4,160,
7822,4,162,
7823,4,164,
7824,4,166,
7825,4,168,
7826,4,170,
7827,4,172,
7828,4,174,
7829,4,176,
7830,4,178,
7831,4,180,
7652,6,-178,
7653,6,-176,
7654,6,-174,
7655,6,-172,
7656,6,-170,
7657,6,-168,
7658,6,-166,
7659,6,-164,
7660,6,-162,
7661,6,-160,
7662,6,-158,
7663,6,-156,
7664,6,-154,
7665,6,-152,
7666,6,-150,
7667,6,-148,
7668,6,-146,
7669,6,-144,
7670,6,-142,
7671,6,-140,
7672,6,-138,
7673,6,-136,
7674,6,-134,
7675,6,-132,
7676,6,-130,
7677,6,-128,
7678,6,-126,
7679,6,-124,
7680,6,-122,
7681,6,-120,
7682,6,-118,
7683,6,-116,
7684,6,-114,
7685,6,-112,
7686,6,-110,
7687,6,-108,
7688,6,-106,
7689,6,-104,
7690,6,-102,
7691,6,-100,
7692,6,-98,
7693,6,-96,
7694,6,-94,
7695,6,-92,
7696,6,-90,
7697,6,-88,
7698,6,-86,
7699,6,-84,
7700,6,-82,
7701,6,-80,
7702,6,-78,
7703,6,-76,
7704,6,-74,
7705,6,-72,
7706,6,-70,
7707,6,-68,
7708,6,-66,
7709,6,-64,
7710,6,-62,
7711,6,-60,
7712,6,-58,
7713,6,-56,
7714,6,-54,
7715,6,-52,
7716,6,-50,
7717,6,-48,
7718,6,-46,
7719,6,-44,
7720,6,-42,
7721,6,-40,
7722,6,-38,
7723,6,-36,
7724,6,-34,
7725,6,-32,
7726,6,-30,
7727,6,-28,
7728,6,-26,
7729,6,-24,
7730,6,-22,
7731,6,-20,
7732,6,-18,
7733,6,-16,
7734,6,-14,
7735,6,-12,
7736,6,-10,
7737,6,-8,
7738,6,-6,
7739,6,-4,
7740,6,-2,
7561,6,0,
7562,6,2,
7563,6,4,
7564,6,6,
7565,6,8,
7566,6,10,
7567,6,12,
7568,6,14,
7569,6,16,
7570,6,18,
7571,6,20,
7572,6,22,
7573,6,24,
7574,6,26,
7575,6,28,
7576,6,30,
7577,6,32,
7578,6,34,
7579,6,36,
7580,6,38,
7581,6,40,
7582,6,42,
7583,6,44,
7584,6,46,
7585,6,48,
7586,6,50,
7587,6,52,
7588,6,54,
7589,6,56,
7590,6,58,
7591,6,60,
7592,6,62,
7593,6,64,
7594,6,66,
7595,6,68,
7596,6,70,
7597,6,72,
7598,6,74,
7599,6,76,
7600,6,78,
7601,6,80,
7602,6,82,
7603,6,84,
7604,6,86,
7605,6,88,
7606,6,90,
7607,6,92,
7608,6,94,
7609,6,96,
7610,6,98,
7611,6,100,
7612,6,102,
7613,6,104,
7614,6,106,
7615,6,108,
7616,6,110,
7617,6,112,
7618,6,114,
7619,6,116,
7620,6,118,
7621,6,120,
7622,6,122,
7623,6,124,
7624,6,126,
7625,6,128,
7626,6,130,
7627,6,132,
7628,6,134,
7629,6,136,
7630,6,138,
7631,6,140,
7632,6,142,
7633,6,144,
7634,6,146,
7635,6,148,
7636,6,150,
7637,6,152,
7638,6,154,
7639,6,156,
7640,6,158,
7641,6,160,
7642,6,162,
7643,6,164,
7644,6,166,
7645,6,168,
7646,6,170,
7647,6,172,
7648,6,174,
7649,6,176,
7650,6,178,
7651,6,180,
7472,8,-178,
7473,8,-176,
7474,8,-174,
7475,8,-172,
7476,8,-170,
7477,8,-168,
7478,8,-166,
7479,8,-164,
7480,8,-162,
7481,8,-160,
7482,8,-158,
7483,8,-156,
7484,8,-154,
7485,8,-152,
7486,8,-150,
7487,8,-148,
7488,8,-146,
7489,8,-144,
7490,8,-142,
7491,8,-140,
7492,8,-138,
7493,8,-136,
7494,8,-134,
7495,8,-132,
7496,8,-130,
7497,8,-128,
7498,8,-126,
7499,8,-124,
7500,8,-122,
7501,8,-120,
7502,8,-118,
7503,8,-116,
7504,8,-114,
7505,8,-112,
7506,8,-110,
7507,8,-108,
7508,8,-106,
7509,8,-104,
7510,8,-102,
7511,8,-100,
7512,8,-98,
7513,8,-96,
7514,8,-94,
7515,8,-92,
7516,8,-90,
7517,8,-88,
7518,8,-86,
7519,8,-84,
7520,8,-82,
7521,8,-80,
7522,8,-78,
7523,8,-76,
7524,8,-74,
7525,8,-72,
7526,8,-70,
7527,8,-68,
7528,8,-66,
7529,8,-64,
7530,8,-62,
7531,8,-60,
7532,8,-58,
7533,8,-56,
7534,8,-54,
7535,8,-52,
7536,8,-50,
7537,8,-48,
7538,8,-46,
7539,8,-44,
7540,8,-42,
7541,8,-40,
7542,8,-38,
7543,8,-36,
7544,8,-34,
7545,8,-32,
7546,8,-30,
7547,8,-28,
7548,8,-26,
7549,8,-24,
7550,8,-22,
7551,8,-20,
7552,8,-18,
7553,8,-16,
7554,8,-14,
7555,8,-12,
7556,8,-10,
7557,8,-8,
7558,8,-6,
7559,8,-4,
7560,8,-2,
7381,8,0,
7382,8,2,
7383,8,4,
7384,8,6,
7385,8,8,
7386,8,10,
7387,8,12,
7388,8,14,
7389,8,16,
7390,8,18,
7391,8,20,
7392,8,22,
7393,8,24,
7394,8,26,
7395,8,28,
7396,8,30,
7397,8,32,
7398,8,34,
7399,8,36,
7400,8,38,
7401,8,40,
7402,8,42,
7403,8,44,
7404,8,46,
7405,8,48,
7406,8,50,
7407,8,52,
7408,8,54,
7409,8,56,
7410,8,58,
7411,8,60,
7412,8,62,
7413,8,64,
7414,8,66,
7415,8,68,
7416,8,70,
7417,8,72,
7418,8,74,
7419,8,76,
7420,8,78,
7421,8,80,
7422,8,82,
7423,8,84,
7424,8,86,
7425,8,88,
7426,8,90,
7427,8,92,
7428,8,94,
7429,8,96,
7430,8,98,
7431,8,100,
7432,8,102,
7433,8,104,
7434,8,106,
7435,8,108,
7436,8,110,
7437,8,112,
7438,8,114,
7439,8,116,
7440,8,118,
7441,8,120,
7442,8,122,
7443,8,124,
7444,8,126,
7445,8,128,
7446,8,130,
7447,8,132,
7448,8,134,
7449,8,136,
7450,8,138,
7451,8,140,
7452,8,142,
7453,8,144,
7454,8,146,
7455,8,148,
7456,8,150,
7457,8,152,
7458,8,154,
7459,8,156,
7460,8,158,
7461,8,160,
7462,8,162,
7463,8,164,
7464,8,166,
7465,8,168,
7466,8,170,
7467,8,172,
7468,8,174,
7469,8,176,
7470,8,178,
7471,8,180,
7292,10,-178,
7293,10,-176,
7294,10,-174,
7295,10,-172,
7296,10,-170,
7297,10,-168,
7298,10,-166,
7299,10,-164,
7300,10,-162,
7301,10,-160,
7302,10,-158,
7303,10,-156,
7304,10,-154,
7305,10,-152,
7306,10,-150,
7307,10,-148,
7308,10,-146,
7309,10,-144,
7310,10,-142,
7311,10,-140,
7312,10,-138,
7313,10,-136,
7314,10,-134,
7315,10,-132,
7316,10,-130,
7317,10,-128,
7318,10,-126,
7319,10,-124,
7320,10,-122,
7321,10,-120,
7322,10,-118,
7323,10,-116,
7324,10,-114,
7325,10,-112,
7326,10,-110,
7327,10,-108,
7328,10,-106,
7329,10,-104,
7330,10,-102,
7331,10,-100,
7332,10,-98,
7333,10,-96,
7334,10,-94,
7335,10,-92,
7336,10,-90,
7337,10,-88,
7338,10,-86,
7339,10,-84,
7340,10,-82,
7341,10,-80,
7342,10,-78,
7343,10,-76,
7344,10,-74,
7345,10,-72,
7346,10,-70,
7347,10,-68,
7348,10,-66,
7349,10,-64,
7350,10,-62,
7351,10,-60,
7352,10,-58,
7353,10,-56,
7354,10,-54,
7355,10,-52,
7356,10,-50,
7357,10,-48,
7358,10,-46,
7359,10,-44,
7360,10,-42,
7361,10,-40,
7362,10,-38,
7363,10,-36,
7364,10,-34,
7365,10,-32,
7366,10,-30,
7367,10,-28,
7368,10,-26,
7369,10,-24,
7370,10,-22,
7371,10,-20,
7372,10,-18,
7373,10,-16,
7374,10,-14,
7375,10,-12,
7376,10,-10,
7377,10,-8,
7378,10,-6,
7379,10,-4,
7380,10,-2,
7201,10,0,
7202,10,2,
7203,10,4,
7204,10,6,
7205,10,8,
7206,10,10,
7207,10,12,
7208,10,14,
7209,10,16,
7210,10,18,
7211,10,20,
7212,10,22,
7213,10,24,
7214,10,26,
7215,10,28,
7216,10,30,
7217,10,32,
7218,10,34,
7219,10,36,
7220,10,38,
7221,10,40,
7222,10,42,
7223,10,44,
7224,10,46,
7225,10,48,
7226,10,50,
7227,10,52,
7228,10,54,
7229,10,56,
7230,10,58,
7231,10,60,
7232,10,62,
7233,10,64,
7234,10,66,
7235,10,68,
7236,10,70,
7237,10,72,
7238,10,74,
7239,10,76,
7240,10,78,
7241,10,80,
7242,10,82,
7243,10,84,
7244,10,86,
7245,10,88,
7246,10,90,
7247,10,92,
7248,10,94,
7249,10,96,
7250,10,98,
7251,10,100,
7252,10,102,
7253,10,104,
7254,10,106,
7255,10,108,
7256,10,110,
7257,10,112,
7258,10,114,
7259,10,116,
7260,10,118,
7261,10,120,
7262,10,122,
7263,10,124,
7264,10,126,
7265,10,128,
7266,10,130,
7267,10,132,
7268,10,134,
7269,10,136,
7270,10,138,
7271,10,140,
7272,10,142,
7273,10,144,
7274,10,146,
7275,10,148,
7276,10,150,
7277,10,152,
7278,10,154,
7279,10,156,
7280,10,158,
7281,10,160,
7282,10,162,
7283,10,164,
7284,10,166,
7285,10,168,
7286,10,170,
7287,10,172,
7288,10,174,
7289,10,176,
7290,10,178,
7291,10,180,
7112,12,-178,
7113,12,-176,
7114,12,-174,
7115,12,-172,
7116,12,-170,
7117,12,-168,
7118,12,-166,
7119,12,-164,
7120,12,-162,
7121,12,-160,
7122,12,-158,
7123,12,-156,
7124,12,-154,
7125,12,-152,
7126,12,-150,
7127,12,-148,
7128,12,-146,
7129,12,-144,
7130,12,-142,
7131,12,-140,
7132,12,-138,
7133,12,-136,
7134,12,-134,
7135,12,-132,
7136,12,-130,
7137,12,-128,
7138,12,-126,
7139,12,-124,
7140,12,-122,
7141,12,-120,
7142,12,-118,
7143,12,-116,
7144,12,-114,
7145,12,-112,
7146,12,-110,
7147,12,-108,
7148,12,-106,
7149,12,-104,
7150,12,-102,
7151,12,-100,
7152,12,-98,
7153,12,-96,
7154,12,-94,
7155,12,-92,
7156,12,-90,
7157,12,-88,
7158,12,-86,
7159,12,-84,
7160,12,-82,
7161,12,-80,
7162,12,-78,
7163,12,-76,
7164,12,-74,
7165,12,-72,
7166,12,-70,
7167,12,-68,
7168,12,-66,
7169,12,-64,
7170,12,-62,
7171,12,-60,
7172,12,-58,
7173,12,-56,
7174,12,-54,
7175,12,-52,
7176,12,-50,
7177,12,-48,
7178,12,-46,
7179,12,-44,
7180,12,-42,
7181,12,-40,
7182,12,-38,
7183,12,-36,
7184,12,-34,
7185,12,-32,
7186,12,-30,
7187,12,-28,
7188,12,-26,
7189,12,-24,
7190,12,-22,
7191,12,-20,
7192,12,-18,
7193,12,-16,
7194,12,-14,
7195,12,-12,
7196,12,-10,
7197,12,-8,
7198,12,-6,
7199,12,-4,
7200,12,-2,
7021,12,0,
7022,12,2,
7023,12,4,
7024,12,6,
7025,12,8,
7026,12,10,
7027,12,12,
7028,12,14,
7029,12,16,
7030,12,18,
7031,12,20,
7032,12,22,
7033,12,24,
7034,12,26,
7035,12,28,
7036,12,30,
7037,12,32,
7038,12,34,
7039,12,36,
7040,12,38,
7041,12,40,
7042,12,42,
7043,12,44,
7044,12,46,
7045,12,48,
7046,12,50,
7047,12,52,
7048,12,54,
7049,12,56,
7050,12,58,
7051,12,60,
7052,12,62,
7053,12,64,
7054,12,66,
7055,12,68,
7056,12,70,
7057,12,72,
7058,12,74,
7059,12,76,
7060,12,78,
7061,12,80,
7062,12,82,
7063,12,84,
7064,12,86,
7065,12,88,
7066,12,90,
7067,12,92,
7068,12,94,
7069,12,96,
7070,12,98,
7071,12,100,
7072,12,102,
7073,12,104,
7074,12,106,
7075,12,108,
7076,12,110,
7077,12,112,
7078,12,114,
7079,12,116,
7080,12,118,
7081,12,120,
7082,12,122,
7083,12,124,
7084,12,126,
7085,12,128,
7086,12,130,
7087,12,132,
7088,12,134,
7089,12,136,
7090,12,138,
7091,12,140,
7092,12,142,
7093,12,144,
7094,12,146,
7095,12,148,
7096,12,150,
7097,12,152,
7098,12,154,
7099,12,156,
7100,12,158,
7101,12,160,
7102,12,162,
7103,12,164,
7104,12,166,
7105,12,168,
7106,12,170,
7107,12,172,
7108,12,174,
7109,12,176,
7110,12,178,
7111,12,180,
6932,14,-178,
6933,14,-176,
6934,14,-174,
6935,14,-172,
6936,14,-170,
6937,14,-168,
6938,14,-166,
6939,14,-164,
6940,14,-162,
6941,14,-160,
6942,14,-158,
6943,14,-156,
6944,14,-154,
6945,14,-152,
6946,14,-150,
6947,14,-148,
6948,14,-146,
6949,14,-144,
6950,14,-142,
6951,14,-140,
6952,14,-138,
6953,14,-136,
6954,14,-134,
6955,14,-132,
6956,14,-130,
6957,14,-128,
6958,14,-126,
6959,14,-124,
6960,14,-122,
6961,14,-120,
6962,14,-118,
6963,14,-116,
6964,14,-114,
6965,14,-112,
6966,14,-110,
6967,14,-108,
6968,14,-106,
6969,14,-104,
6970,14,-102,
6971,14,-100,
6972,14,-98,
6973,14,-96,
6974,14,-94,
6975,14,-92,
6976,14,-90,
6977,14,-88,
6978,14,-86,
6979,14,-84,
6980,14,-82,
6981,14,-80,
6982,14,-78,
6983,14,-76,
6984,14,-74,
6985,14,-72,
6986,14,-70,
6987,14,-68,
6988,14,-66,
6989,14,-64,
6990,14,-62,
6991,14,-60,
6992,14,-58,
6993,14,-56,
6994,14,-54,
6995,14,-52,
6996,14,-50,
6997,14,-48,
6998,14,-46,
6999,14,-44,
7000,14,-42,
7001,14,-40,
7002,14,-38,
7003,14,-36,
7004,14,-34,
7005,14,-32,
7006,14,-30,
7007,14,-28,
7008,14,-26,
7009,14,-24,
7010,14,-22,
7011,14,-20,
7012,14,-18,
7013,14,-16,
7014,14,-14,
7015,14,-12,
7016,14,-10,
7017,14,-8,
7018,14,-6,
7019,14,-4,
7020,14,-2,
6841,14,0,
6842,14,2,
6843,14,4,
6844,14,6,
6845,14,8,
6846,14,10,
6847,14,12,
6848,14,14,
6849,14,16,
6850,14,18,
6851,14,20,
6852,14,22,
6853,14,24,
6854,14,26,
6855,14,28,
6856,14,30,
6857,14,32,
6858,14,34,
6859,14,36,
6860,14,38,
6861,14,40,
6862,14,42,
6863,14,44,
6864,14,46,
6865,14,48,
6866,14,50,
6867,14,52,
6868,14,54,
6869,14,56,
6870,14,58,
6871,14,60,
6872,14,62,
6873,14,64,
6874,14,66,
6875,14,68,
6876,14,70,
6877,14,72,
6878,14,74,
6879,14,76,
6880,14,78,
6881,14,80,
6882,14,82,
6883,14,84,
6884,14,86,
6885,14,88,
6886,14,90,
6887,14,92,
6888,14,94,
6889,14,96,
6890,14,98,
6891,14,100,
6892,14,102,
6893,14,104,
6894,14,106,
6895,14,108,
6896,14,110,
6897,14,112,
6898,14,114,
6899,14,116,
6900,14,118,
6901,14,120,
6902,14,122,
6903,14,124,
6904,14,126,
6905,14,128,
6906,14,130,
6907,14,132,
6908,14,134,
6909,14,136,
6910,14,138,
6911,14,140,
6912,14,142,
6913,14,144,
6914,14,146,
6915,14,148,
6916,14,150,
6917,14,152,
6918,14,154,
6919,14,156,
6920,14,158,
6921,14,160,
6922,14,162,
6923,14,164,
6924,14,166,
6925,14,168,
6926,14,170,
6927,14,172,
6928,14,174,
6929,14,176,
6930,14,178,
6931,14,180,
6752,16,-178,
6753,16,-176,
6754,16,-174,
6755,16,-172,
6756,16,-170,
6757,16,-168,
6758,16,-166,
6759,16,-164,
6760,16,-162,
6761,16,-160,
6762,16,-158,
6763,16,-156,
6764,16,-154,
6765,16,-152,
6766,16,-150,
6767,16,-148,
6768,16,-146,
6769,16,-144,
6770,16,-142,
6771,16,-140,
6772,16,-138,
6773,16,-136,
6774,16,-134,
6775,16,-132,
6776,16,-130,
6777,16,-128,
6778,16,-126,
6779,16,-124,
6780,16,-122,
6781,16,-120,
6782,16,-118,
6783,16,-116,
6784,16,-114,
6785,16,-112,
6786,16,-110,
6787,16,-108,
6788,16,-106,
6789,16,-104,
6790,16,-102,
6791,16,-100,
6792,16,-98,
6793,16,-96,
6794,16,-94,
6795,16,-92,
6796,16,-90,
6797,16,-88,
6798,16,-86,
6799,16,-84,
6800,16,-82,
6801,16,-80,
6802,16,-78,
6803,16,-76,
6804,16,-74,
6805,16,-72,
6806,16,-70,
6807,16,-68,
6808,16,-66,
6809,16,-64,
6810,16,-62,
6811,16,-60,
6812,16,-58,
6813,16,-56,
6814,16,-54,
6815,16,-52,
6816,16,-50,
6817,16,-48,
6818,16,-46,
6819,16,-44,
6820,16,-42,
6821,16,-40,
6822,16,-38,
6823,16,-36,
6824,16,-34,
6825,16,-32,
6826,16,-30,
6827,16,-28,
6828,16,-26,
6829,16,-24,
6830,16,-22,
6831,16,-20,
6832,16,-18,
6833,16,-16,
6834,16,-14,
6835,16,-12,
6836,16,-10,
6837,16,-8,
6838,16,-6,
6839,16,-4,
6840,16,-2,
6661,16,0,
6662,16,2,
6663,16,4,
6664,16,6,
6665,16,8,
6666,16,10,
6667,16,12,
6668,16,14,
6669,16,16,
6670,16,18,
6671,16,20,
6672,16,22,
6673,16,24,
6674,16,26,
6675,16,28,
6676,16,30,
6677,16,32,
6678,16,34,
6679,16,36,
6680,16,38,
6681,16,40,
6682,16,42,
6683,16,44,
6684,16,46,
6685,16,48,
6686,16,50,
6687,16,52,
6688,16,54,
6689,16,56,
6690,16,58,
6691,16,60,
6692,16,62,
6693,16,64,
6694,16,66,
6695,16,68,
6696,16,70,
6697,16,72,
6698,16,74,
6699,16,76,
6700,16,78,
6701,16,80,
6702,16,82,
6703,16,84,
6704,16,86,
6705,16,88,
6706,16,90,
6707,16,92,
6708,16,94,
6709,16,96,
6710,16,98,
6711,16,100,
6712,16,102,
6713,16,104,
6714,16,106,
6715,16,108,
6716,16,110,
6717,16,112,
6718,16,114,
6719,16,116,
6720,16,118,
6721,16,120,
6722,16,122,
6723,16,124,
6724,16,126,
6725,16,128,
6726,16,130,
6727,16,132,
6728,16,134,
6729,16,136,
6730,16,138,
6731,16,140,
6732,16,142,
6733,16,144,
6734,16,146,
6735,16,148,
6736,16,150,
6737,16,152,
6738,16,154,
6739,16,156,
6740,16,158,
6741,16,160,
6742,16,162,
6743,16,164,
6744,16,166,
6745,16,168,
6746,16,170,
6747,16,172,
6748,16,174,
6749,16,176,
6750,16,178,
6751,16,180,
6572,18,-178,
6573,18,-176,
6574,18,-174,
6575,18,-172,
6576,18,-170,
6577,18,-168,
6578,18,-166,
6579,18,-164,
6580,18,-162,
